id ,text,label,index,description
907,QFN 자재 치수 측정해줘,/teaching/qfn/update?propertyName=inspectSawingTeaching&value=1,5,
908,QFN 티칭 창에서 자재 치수 측정해줘,/teaching/qfn/update?propertyName=inspectSawingTeaching&value=1,5,
909,QFN Sawing Chipping과 Burr 검출,/teaching/qfn/update?propertyName=inspectSawingTeaching&value=1,5,
910,"QFN 티칭 창에서 Chipping , Burr 검출해줘",/teaching/qfn/update?propertyName=inspectSawingTeaching&value=1,5,
902,QFN Reject Mark 티칭 테스트,/teaching/qfn/update?propertyName=inspectRejectMarkTeaching&value=1,5,
903,QFN Reject Mark 검출,/teaching/qfn/update?propertyName=inspectRejectMarkTeaching&value=1,5,
904,QFN 티칭 창에서 Reject Mark 검출해,/teaching/qfn/update?propertyName=inspectRejectMarkTeaching&value=1,5,
898,QFN Pad Leads 티칭 테스트,/teaching/qfn/update?propertyName=inspectPadAndLeadsTeaching&value=1,5,
899,QFN Find Pad and Leads,/teaching/qfn/update?propertyName=inspectPadAndLeadsTeaching&value=1,5,
900,"QFN Pad , Lead 검출",/teaching/qfn/update?propertyName=inspectPadAndLeadsTeaching&value=1,5,
901,QFN Pad랑 Lead 검출해줘,/teaching/qfn/update?propertyName=inspectPadAndLeadsTeaching&value=1,5,
894,QFN Package 티칭 테스트,/teaching/qfn/update?propertyName=inspectPackageTeaching&value=1,5,
895,QFN Find Package,/teaching/qfn/update?propertyName=inspectPackageTeaching&value=1,5,
896,QFN 자재 외곽 검출해,/teaching/qfn/update?propertyName=inspectPackageTeaching&value=1,5,
897,QFN 티칭창 패키지에서 자재 외곽 검출,/teaching/qfn/update?propertyName=inspectPackageTeaching&value=1,5,
890,qfn 티칭 창에서 ROI 자동 생성,/teaching/qfn/update?propertyName=findPackageRoiAutoCommand&value=1,5,
891,qfn 티칭 창 auto ROI,/teaching/qfn/update?propertyName=findPackageRoiAutoCommand&value=1,5,
892,qfn teaching auto ROI,/teaching/qfn/update?propertyName=findPackageRoiAutoCommand&value=1,5,
893,qfn 티칭 창에서 로이 자동 생성,/teaching/qfn/update?propertyName=findPackageRoiAutoCommand&value=1,5,
884,qfn 티칭 창에서 임계값 자동 설정,/teaching/qfn/update?propertyName=findAutoThresholdCommand&value=1,5,
885,qfn 티칭 창에서 Threshold 자동 설정,/teaching/qfn/update?propertyName=findAutoThresholdCommand&value=1,5,
886,qfn teaching Threshold 자동 설정,/teaching/qfn/update?propertyName=findAutoThresholdCommand&value=1,5,
887,qfn teaching 창 자동 보정 값 설정,/teaching/qfn/update?propertyName=findAutoThresholdCommand&value=1,5,
888,qfn teaching 창 보정 값 자동 설정,/teaching/qfn/update?propertyName=findAutoThresholdCommand&value=1,5,
889,qfn 티칭 창 보정 값 자동 설정,/teaching/qfn/update?propertyName=findAutoThresholdCommand&value=1,5,
883,QFN 티칭 창 DontCare 탭 ROI 초기화 ,/teaching/qfn/update?propertyName=DontCareRoi&value=reset,5,
882,QFN 티칭 창 DontCare 탭 ROI 삭제,/teaching/qfn/update?propertyName=DontCareRoi&value=delete,5,
879,QFN 티칭 창 DontCare 탭 ROI 추가,/teaching/qfn/update?propertyName=DontCareRoi&value=add,5,
880,QFN DontCare 로이 생성,/teaching/qfn/update?propertyName=DontCareRoi&value=add,5,
881,QFN 티칭 DontCare ROI 생성,/teaching/qfn/update?propertyName=DontCareRoi&value=add,5,
876,QFN DontCare 로이 추가,/teaching/qfn/update?propertyName=DontCareRoi&value=,5,
877,QFN DontCare 로이 삭제,/teaching/qfn/update?propertyName=DontCareRoi&value=,5,
878,QFN DontCare 로이 초기화 ,/teaching/qfn/update?propertyName=DontCareRoi&value=,5,
